Region;Comuna;Titular;Nombre;Tecnologia;Inversion_MUF;Capacidad_MW;Latitud;Longitud;Plazo;NumeroBanda;Transmision
Región de Arica y Parinacota;NA;Titular287;Nombre287;Solar;0.276;10.75;NA;NA;4;140;123
Región de Arica y Parinacota;NA;Titular288;Nombre288;Solar;0.288;13.8;NA;NA;5;127;109
Región de Arica y Parinacota;NA;Titular289;Nombre289;Solar;0.2568;10.52;NA;NA;3;125;103
Región de Arica y Parinacota;NA;Titular290;Nombre290;Solar;0.24;12.08;NA;NA;3;123;127
Región de Arica y Parinacota;NA;Titular291;Nombre291;Solar;10.8;421.9;NA;NA;3;148;124
Región de Arica y Parinacota;NA;Titular292;Nombre292;Solar;1.632;9;NA;NA;5;114;114
Región de Arica y Parinacota;NA;Titular293;Nombre293;Solar;0.288;13.2;NA;NA;3;140;137
Región de Arica y Parinacota;NA;Titular294;Nombre294;Solar;5.04;358.67;NA;NA;3;148;114
Región de Arica y Parinacota;NA;Titular295;Nombre295;Solar;5.04;358.7;NA;NA;5;142;116
Región de Arica y Parinacota;NA;Titular296;Nombre296;Solar;1.584;16.77;NA;NA;3;122;117
Región de Arica y Parinacota;NA;Titular297;Nombre297;Solar;10.8;421.9;NA;NA;2;122;117
Región de Arica y Parinacota;NA;Titular298;Nombre298;Solar;0.288;13.8;NA;NA;3;116;102
Región de Arica y Parinacota;NA;Titular299;Nombre299;Solar;8.232;198.04;NA;NA;2;141;108
Región de Arica y Parinacota;NA;Titular300;Nombre300;Solar;0.24;12.08;NA;NA;2;121;104
Región de Arica y Parinacota;NA;Titular301;Nombre301;Solar;5.04;358.7;NA;NA;3;123;113
Región de Arica y Parinacota;NA;Titular302;Nombre302;Solar;0.276;10.75;NA;NA;2;139;108
Región de Arica y Parinacota;NA;Titular303;Nombre303;Solar;0.24;6.79;NA;NA;5;122;143
Región de Atacama;NA;Titular304;Nombre304;Eólica;4.3608;173.25;NA;NA;16;190;175
Región de Atacama;NA;Titular305;Nombre305;Eólica;4.3608;173.25;NA;NA;10;166;194
Región de Atacama;NA;Titular306;Nombre306;Eólica;3.0816;180;NA;NA;10;182;153
Región de Atacama;NA;Titular307;Nombre307;Eólica;4.3608;173.25;NA;NA;15;174;180
Región de Atacama;NA;Titular308;Nombre308;Eólica;4.3608;173.25;NA;NA;10;168;195
Región de Atacama;NA;Titular309;Nombre309;Eólica;4.8;64.8;NA;NA;10;153;160
Región de Atacama;NA;Titular310;Nombre310;Eólica;3.0816;180;NA;NA;12;158;151
Región de Atacama;NA;Titular311;Nombre311;Solar;5.28;324.87;NA;NA;4;163;188
Región de Atacama;NA;Titular312;Nombre312;Solar;0.3024;12.6;NA;NA;5;176;195
Región de Atacama;NA;Titular313;Nombre313;Solar;0.228;12.5;NA;NA;4;158;159
Región de Atacama;NA;Titular314;Nombre314;Solar;2.16;79;NA;NA;2;154;180
Región de Atacama;NA;Titular315;Nombre315;Solar;5.28;250;NA;NA;3;181;157
Región de Atacama;NA;Titular316;Nombre316;Solar;0.216;7.45;NA;NA;2;178;196
Región de Atacama;NA;Titular317;Nombre317;Solar;4.92;265.48;NA;NA;2;151;152
Región de Atacama;NA;Titular318;Nombre318;Solar;0.216;7.45;NA;NA;2;165;180
Región de Atacama;NA;Titular319;Nombre319;Solar;4.92;265.48;NA;NA;5;188;154
Región de Atacama;NA;Titular320;Nombre320;Solar;0.2568;10.66;NA;NA;4;193;158
Región de Atacama;NA;Titular321;Nombre321;Solar;0.216;10.87;NA;NA;4;167;174
Región de Atacama;NA;Titular322;Nombre322;Solar;0.2376;10.89;NA;NA;2;158;182
Región de Atacama;NA;Titular323;Nombre323;Solar;2.16;79;NA;NA;3;184;167
Región de Atacama;NA;Titular324;Nombre324;Solar;0.2424;11.5;NA;NA;2;192;168
Región de Atacama;NA;Titular325;Nombre325;Solar;4.08;229;NA;NA;3;196;169
Región de Atacama;NA;Titular326;Nombre326;Solar;2.064;128.8;NA;NA;3;151;185
Región de Atacama;NA;Titular327;Nombre327;Solar;0.228;12.5;NA;NA;3;171;172
Región de Atacama;NA;Titular328;Nombre328;Solar;0.2376;10.89;NA;NA;3;174;167
Región de Atacama;NA;Titular329;Nombre329;Solar;7.2;293.18;NA;NA;5;159;171
Región de Atacama;NA;Titular330;Nombre330;Solar;2.16;68;NA;NA;4;172;197
Región de Atacama;NA;Titular331;Nombre331;Solar;3.6;116;NA;NA;4;199;184
Región de Atacama;NA;Titular332;Nombre332;Solar;0.288;12.6;NA;NA;2;165;186
Región de Atacama;NA;Titular333;Nombre333;Solar;0.24;10.66;NA;NA;4;197;156
Región de Atacama;NA;Titular334;Nombre334;Solar;0.288;12.5;NA;NA;4;170;165
Región de Atacama;NA;Titular335;Nombre335;Solar;0.24;12.5;NA;NA;5;152;198
Región de Atacama;NA;Titular336;Nombre336;Solar;0.324;9.58;NA;NA;2;186;152
Región de Atacama;NA;Titular337;Nombre337;Solar;0.288;12.5;NA;NA;3;190;167
Región de Atacama;NA;Titular338;Nombre338;Solar;5.28;250;NA;NA;5;189;164
Región de Atacama;NA;Titular339;Nombre339;Solar;5.76;235;NA;NA;5;183;185
Región de Atacama;NA;Titular340;Nombre340;Solar;0.288;12.6;NA;NA;5;192;180
Región de Atacama;NA;Titular341;Nombre341;Solar;3.48;192.72;NA;NA;2;197;189
Región de Atacama;NA;Titular342;Nombre342;Solar;0.228;12.5;NA;NA;3;193;173
Región de Atacama;NA;Titular343;Nombre343;Solar;1.3824;92.736;NA;NA;5;156;191
Región de Atacama;NA;Titular344;Nombre344;Solar;0.288;9;NA;NA;4;200;153
Región de Atacama;NA;Titular345;Nombre345;Solar;3.12;100;NA;NA;2;200;191
Región de Atacama;NA;Titular346;Nombre346;Solar;5.28;324.87;NA;NA;2;170;176
Región de Atacama;NA;Titular347;Nombre347;Solar;0.432;8.6;NA;NA;4;180;161
Región de Atacama;NA;Titular348;Nombre348;Solar;4.8;144;NA;NA;2;188;176
Región de Atacama;NA;Titular349;Nombre349;Solar;0.288;12.5;NA;NA;5;193;199
Región de Atacama;NA;Titular350;Nombre350;Solar;0.288;12.6;NA;NA;3;182;155
Región de Atacama;NA;Titular351;Nombre351;Solar;0.216;7.26;NA;NA;3;176;165
Región de Atacama;NA;Titular352;Nombre352;Solar;0.3024;12.6;NA;NA;5;191;160
Región de Atacama;NA;Titular353;Nombre353;Solar;0.2568;10.66;NA;NA;5;169;171
Región de Atacama;NA;Titular354;Nombre354;Solar;2.16;68;NA;NA;2;168;166
Región de Atacama;NA;Titular355;Nombre355;Solar;0.2568;10.66;NA;NA;3;174;191
Región de Atacama;NA;Titular356;Nombre356;Solar;4.8;234.01;NA;NA;5;171;197
Región de Atacama;NA;Titular357;Nombre357;Solar;0.24;10.61;NA;NA;5;196;188
Región de Atacama;NA;Titular358;Nombre358;Solar;0.288;12.5;NA;NA;5;166;190
Región de Atacama;NA;Titular359;Nombre359;Solar;0.264;12.6;NA;NA;4;184;190
Región de Atacama;NA;Titular360;Nombre360;Solar;0.264;12.6;NA;NA;2;188;168
Región de Atacama;NA;Titular361;Nombre361;Solar;0.324;9;NA;NA;2;191;195
Región de Atacama;NA;Titular362;Nombre362;Solar;0.24;12.5;NA;NA;4;173;192
Región de Atacama;NA;Titular363;Nombre363;Solar;4.8;234.01;NA;NA;2;152;166
Región de Atacama;NA;Titular364;Nombre364;Solar;8.928;458;NA;NA;5;188;155
Región de Atacama;NA;Titular365;Nombre365;Solar;5.28;250;NA;NA;3;179;191
Región de Atacama;NA;Titular366;Nombre366;Solar;0.228;12.5;NA;NA;4;154;155
Región de Atacama;NA;Titular367;Nombre367;Solar;11.04;540.09;NA;NA;5;183;193
Región de Atacama;NA;Titular368;Nombre368;Solar;0.216;10.87;NA;NA;3;167;200
Región de Atacama;NA;Titular369;Nombre369;Solar;5.28;324.87;NA;NA;4;172;171
Región de Atacama;NA;Titular370;Nombre370;Solar;1.152;62.84;NA;NA;5;188;163
Región de Atacama;NA;Titular371;Nombre371;Solar;1.08;34;NA;NA;5;196;169
Región de Atacama;NA;Titular372;Nombre372;Solar;3.48;192.72;NA;NA;3;179;162
Región de Atacama;NA;Titular373;Nombre373;Solar;3.36;150.042;NA;NA;2;184;185
Región de Atacama;NA;Titular374;Nombre374;Solar;5.28;250;NA;NA;5;166;183
Región de Atacama;NA;Titular375;Nombre375;Solar;4.8;144;NA;NA;4;178;160
Región de Atacama;NA;Titular376;Nombre376;Solar;3.36;150.042;NA;NA;4;166;172
Región de Atacama;NA;Titular377;Nombre377;Solar;0.3024;12.6;NA;NA;3;191;165
Región de Atacama;NA;Titular378;Nombre378;Solar;0.228;11;NA;NA;4;183;159
Región de Atacama;NA;Titular379;Nombre379;Solar;4.08;229;NA;NA;5;166;160
Región de Atacama;NA;Titular380;Nombre380;Solar;3.6;116;NA;NA;4;197;160
Región de Atacama;NA;Titular381;Nombre381;Solar;5.28;324.87;NA;NA;3;179;186
Región de Atacama;NA;Titular382;Nombre382;Solar;4.8;144;NA;NA;4;176;161
Región de Atacama;NA;Titular383;Nombre383;Solar;0.288;12.5;NA;NA;3;169;174
Región de Atacama;NA;Titular384;Nombre384;Solar;6;169.02;NA;NA;4;188;192
Región de Atacama;NA;Titular385;Nombre385;Solar;2.064;128.8;NA;NA;4;184;162
Región de Atacama;NA;Titular386;Nombre386;Solar;9;212;NA;NA;4;200;151
Región de Atacama;NA;Titular387;Nombre387;Solar;0.288;9;NA;NA;5;199;174
Región de Atacama;NA;Titular388;Nombre388;Solar;8.04;217.6;NA;NA;4;188;194
Región de Atacama;NA;Titular389;Nombre389;Solar;4.8;144;NA;NA;5;192;198
Región de Atacama;NA;Titular390;Nombre390;Solar;0.288;12.5;NA;NA;3;152;171
Región de Atacama;NA;Titular391;Nombre391;Solar;2.16;68;NA;NA;5;171;186
Región de Atacama;NA;Titular392;Nombre392;Solar;17.184;540;NA;NA;5;196;152
Región de Atacama;NA;Titular393;Nombre393;Solar;1.3824;92.736;NA;NA;4;170;151
Región de Atacama;NA;Titular394;Nombre394;Solar;0.3024;12.6;NA;NA;2;199;182
Región de Atacama;NA;Titular395;Nombre395;Solar;8.04;217.6;NA;NA;2;200;168
Región de Atacama;NA;Titular396;Nombre396;Solar;0.288;9;NA;NA;5;180;154
Región de Atacama;NA;Titular397;Nombre397;Solar;0.288;9;NA;NA;5;191;186
Región de Atacama;NA;Titular398;Nombre398;Solar;7.032;407;NA;NA;3;198;172
Región de Atacama;NA;Titular399;Nombre399;Solar;7.2;293.18;NA;NA;5;170;184
Región de Atacama;NA;Titular400;Nombre400;Solar;1.56;46.33;NA;NA;2;188;188
Región de Atacama;NA;Titular401;Nombre401;Solar;4.8;234.01;NA;NA;5;152;185
Región de Atacama;NA;Titular402;Nombre402;Solar;0.216;9.9;NA;NA;4;185;173
Región de Atacama;NA;Titular403;Nombre403;Solar;0.24;10.61;NA;NA;4;168;182
Región de Atacama;NA;Titular404;Nombre404;Solar;9;212;NA;NA;2;161;180
Región de Atacama;NA;Titular405;Nombre405;Solar;5.28;222.16;NA;NA;2;154;196
Región de Atacama;NA;Titular406;Nombre406;Solar;0.3024;12.6;NA;NA;2;197;154
Región de Atacama;NA;Titular407;Nombre407;Solar;4.8;234.01;NA;NA;2;186;166
Región de Atacama;NA;Titular408;Nombre408;Solar;0.24;10.46;NA;NA;3;200;155
Región de Atacama;NA;Titular409;Nombre409;Solar;0.432;8.6;NA;NA;5;151;184
Región de Atacama;NA;Titular410;Nombre410;Solar;4.8;144;NA;NA;4;169;165
Región de Atacama;NA;Titular411;Nombre411;Solar;0.288;9;NA;NA;5;193;186
Región de Atacama;NA;Titular412;Nombre412;Solar;0.288;9;NA;NA;3;153;178
Región de Atacama;NA;Titular413;Nombre413;Solar;2.16;79;NA;NA;4;198;164
Región de Atacama;NA;Titular414;Nombre414;Solar;4.92;265.48;NA;NA;4;153;151
Región de Atacama;NA;Titular415;Nombre415;Solar;0.3024;12.6;NA;NA;2;192;156
Región de Atacama;NA;Titular416;Nombre416;Solar;0.3024;12.6;NA;NA;5;190;196
Región de Atacama;NA;Titular417;Nombre417;Solar;3.48;192.72;NA;NA;2;193;159
Región de Atacama;NA;Titular418;Nombre418;Solar;0.2088;5.14;NA;NA;2;192;154
Región de Atacama;NA;Titular419;Nombre419;Solar;7.032;407;NA;NA;4;165;186
Región de Atacama;NA;Titular420;Nombre420;Solar;4.8;144;NA;NA;2;168;154
Región de Atacama;NA;Titular421;Nombre421;Solar;1.7424;30;NA;NA;4;165;168
Región de Atacama;NA;Titular422;Nombre422;Solar;4.8;144;NA;NA;5;160;191
Región de Atacama;NA;Titular423;Nombre423;Solar;4.8;144;NA;NA;5;151;194
Región de Atacama;NA;Titular424;Nombre424;Solar;0.216;7.26;NA;NA;5;160;174
Región de Atacama;NA;Titular425;Nombre425;Solar;0.2376;10.89;NA;NA;5;179;162
Región de Atacama;NA;Titular426;Nombre426;Solar;3.6;116;NA;NA;4;187;177
Región de Atacama;NA;Titular427;Nombre427;Solar;0.228;12.5;NA;NA;2;163;158
Región de Atacama;NA;Titular428;Nombre428;Solar;1.9968;129;NA;NA;4;171;163
Región de Atacama;NA;Titular429;Nombre429;Solar;0.288;12.5;NA;NA;5;190;158
Región de Atacama;NA;Titular430;Nombre430;Solar;0.24;13.44;NA;NA;5;165;185
Región de Atacama;NA;Titular431;Nombre431;Solar;0.228;11;NA;NA;3;165;198
Región de Atacama;NA;Titular432;Nombre432;Solar;0.24;7.7;NA;NA;2;154;164
Región de Atacama;NA;Titular433;Nombre433;Solar;3.12;100;NA;NA;2;178;180
Región de Atacama;NA;Titular434;Nombre434;Solar;3.36;150.042;NA;NA;3;167;187
Región de Atacama;NA;Titular435;Nombre435;Solar;7.2;293.18;NA;NA;2;159;196
Región de Atacama;NA;Titular436;Nombre436;Solar;8.928;458;NA;NA;3;168;197
Región de Atacama;NA;Titular437;Nombre437;Solar;7.2;293.18;NA;NA;2;186;170
Región de Atacama;NA;Titular438;Nombre438;Solar;3.36;150.042;NA;NA;5;189;161
Región de Atacama;NA;Titular439;Nombre439;Solar;0.288;9;NA;NA;4;162;168
Región de Atacama;NA;Titular440;Nombre440;Solar;1.776;84.64;NA;NA;3;171;191
Región de Atacama;NA;Titular441;Nombre441;Solar;5.28;250;NA;NA;4;190;179
Región de Atacama;NA;Titular442;Nombre442;Solar;3.6;116;NA;NA;4;180;185
Región de Atacama;NA;Titular443;Nombre443;Solar;0.216;7.45;NA;NA;3;197;162
Región de Atacama;NA;Titular444;Nombre444;Solar;6;169.02;NA;NA;4;200;200
Región de Atacama;NA;Titular445;Nombre445;Solar;2.16;68;NA;NA;4;152;188
Región de Atacama;NA;Titular446;Nombre446;Solar;1.152;62.84;NA;NA;5;186;184
Región de Atacama;NA;Titular447;Nombre447;Solar;4.92;265.48;NA;NA;3;168;176
Región de Atacama;NA;Titular448;Nombre448;Solar;5.28;324.87;NA;NA;2;161;170
Región de Atacama;NA;Titular449;Nombre449;Solar;1.776;84.64;NA;NA;3;166;160
Región de Atacama;NA;Titular450;Nombre450;Solar;0.2424;11.5;NA;NA;4;185;173
Región de Atacama;NA;Titular451;Nombre451;Solar;0.228;11;NA;NA;4;199;168
Región de Atacama;NA;Titular452;Nombre452;Solar;0.324;9.58;NA;NA;2;195;169
Región de Atacama;NA;Titular453;Nombre453;Solar;6;169.02;NA;NA;2;166;184
Región de Atacama;NA;Titular454;Nombre454;Solar;0.2424;11.5;NA;NA;4;175;196
Región de Atacama;NA;Titular455;Nombre455;Solar;0.432;8.6;NA;NA;4;200;170
Región de Atacama;NA;Titular456;Nombre456;Solar;14.88;308.7;NA;NA;2;152;152
Región de Atacama;NA;Titular457;Nombre457;Solar;0.216;10.87;NA;NA;4;188;196
Región de Atacama;NA;Titular458;Nombre458;Solar;0.288;9;NA;NA;5;177;163
Región de Atacama;NA;Titular459;Nombre459;Solar;17.184;540;NA;NA;3;168;154
Región de Atacama;NA;Titular460;Nombre460;Solar;0.24;10.61;NA;NA;2;199;198
Región de Atacama;NA;Titular461;Nombre461;Solar;0.432;8.6;NA;NA;3;186;173
Región de Atacama;NA;Titular462;Nombre462;Solar;0.2088;5.14;NA;NA;4;198;156
Región de Atacama;NA;Titular463;Nombre463;Solar;1.08;34;NA;NA;5;167;155
Región de Atacama;NA;Titular464;Nombre464;Solar;8.04;217.6;NA;NA;4;155;166
Región de Atacama;NA;Titular465;Nombre465;Solar;4.92;265.48;NA;NA;3;181;163
Región de Atacama;NA;Titular466;Nombre466;Solar;0.3024;12.6;NA;NA;5;153;183
Región de Atacama;NA;Titular467;Nombre467;Solar;0.288;12.6;NA;NA;2;159;197
Región de Atacama;NA;Titular468;Nombre468;Solar;5.28;222.16;NA;NA;3;183;166
Región de Atacama;NA;Titular469;Nombre469;Solar;1.08;34;NA;NA;2;193;163
Región de Atacama;NA;Titular470;Nombre470;Solar;0.216;7.26;NA;NA;2;155;162
Región de Atacama;NA;Titular471;Nombre471;Solar;0.264;12.6;NA;NA;2;172;159
Región de Atacama;NA;Titular472;Nombre472;Solar;0.264;12.5;NA;NA;4;192;153
Región de Atacama;NA;Titular473;Nombre473;Solar;14.88;308.7;NA;NA;4;174;191
Región de Atacama;NA;Titular474;Nombre474;Solar;0.264;12.5;NA;NA;5;192;161
Región de Atacama;NA;Titular475;Nombre475;Solar;3.6;105;NA;NA;3;200;155
Región de Atacama;NA;Titular476;Nombre476;Solar;1.9968;129;NA;NA;2;182;162
Región de Atacama;NA;Titular477;Nombre477;Solar;3.6;105;NA;NA;2;173;194
Región de Atacama;NA;Titular478;Nombre478;Solar;4.8;144;NA;NA;4;187;179
Región de Atacama;NA;Titular479;Nombre479;Solar;0.288;9;NA;NA;4;194;175
Región de Atacama;NA;Titular480;Nombre480;Solar;4.08;229;NA;NA;5;165;153
Región de Atacama;NA;Titular481;Nombre481;Solar;5.28;250;NA;NA;5;155;197
Región de Coquimbo;NA;Titular482;Nombre482;Eólica;2.8608;79.5;NA;NA;9;230;247
Región de Coquimbo;NA;Titular483;Nombre483;Eólica;2.8608;79.5;NA;NA;13;238;231
Región de Coquimbo;NA;Titular484;Nombre484;Eólica;3.6;79.2;NA;NA;11;213;223
Región de Coquimbo;NA;Titular485;Nombre485;Eólica;3.6;79.2;NA;NA;13;236;233
Región de Coquimbo;NA;Titular486;Nombre486;Eólica;2.8608;79.5;NA;NA;11;240;202
Región de Coquimbo;NA;Titular487;Nombre487;Eólica;2.8608;79.5;NA;NA;16;244;213
Región de Coquimbo;NA;Titular488;Nombre488;Eólica;2.8608;79.5;NA;NA;12;238;201
Región de Coquimbo;NA;Titular489;Nombre489;Eólica;9.504;240;NA;NA;13;242;208
Región de Coquimbo;NA;Titular490;Nombre490;Eólica;6.9624;92.4;NA;NA;14;223;218
Región de Coquimbo;NA;Titular491;Nombre491;Eólica;2.8608;79.5;NA;NA;13;242;202
Región de Coquimbo;NA;Titular492;Nombre492;Eólica;2.8608;79.5;NA;NA;10;248;205
Región de Coquimbo;NA;Titular493;Nombre493;Eólica;2.8608;79.5;NA;NA;16;206;234
Región de Coquimbo;NA;Titular494;Nombre494;Eólica;2.8608;79.5;NA;NA;14;215;222
Región de Coquimbo;NA;Titular495;Nombre495;Eólica;2.8608;79.5;NA;NA;16;226;201
Región de Coquimbo;NA;Titular496;Nombre496;Eólica;2.8608;79.5;NA;NA;14;238;207
Región de Coquimbo;NA;Titular497;Nombre497;Eólica;3.6;79.2;NA;NA;9;208;210
Región de Coquimbo;NA;Titular498;Nombre498;Eólica;9.6;266;NA;NA;10;235;208
Región de Coquimbo;NA;Titular499;Nombre499;Eólica-Solar;8.16;199.1;NA;NA;12;222;247
Región de Coquimbo;NA;Titular500;Nombre500;Eólica-Solar;8.16;199.1;NA;NA;11;224;246
Región de Coquimbo;NA;Titular501;Nombre501;Solar;0.2088;10.66;NA;NA;3;208;239
Región de Coquimbo;NA;Titular502;Nombre502;Solar;0.288;13.24;NA;NA;5;226;204
Región de Coquimbo;NA;Titular503;Nombre503;Solar;5.28;279.9;NA;NA;3;225;241
Región de Coquimbo;NA;Titular504;Nombre504;Solar;0.288;12.5;NA;NA;2;202;217
Región de Coquimbo;NA;Titular505;Nombre505;Solar;0.2256;10.5;NA;NA;2;229;224
Región de Coquimbo;NA;Titular506;Nombre506;Solar;0.24;6;NA;NA;4;230;247
Región de Coquimbo;NA;Titular507;Nombre507;Solar;0.2064;7.53;NA;NA;2;226;203
Región de Coquimbo;NA;Titular508;Nombre508;Solar;0.24;6;NA;NA;2;222;220
Región de Coquimbo;NA;Titular509;Nombre509;Solar;0.288;12;NA;NA;3;247;229
Región de Coquimbo;NA;Titular510;Nombre510;Solar;0.288;9;NA;NA;4;246;223
Región de Coquimbo;NA;Titular511;Nombre511;Solar;1.5408;63.76;NA;NA;2;244;208
Región de Coquimbo;NA;Titular512;Nombre512;Solar;3.8808;97.67;NA;NA;2;244;236
Región de Coquimbo;NA;Titular513;Nombre513;Solar;0.216;10.5;NA;NA;2;239;223
Región de Coquimbo;NA;Titular514;Nombre514;Solar;5.28;279.9;NA;NA;4;218;215
Región de Coquimbo;NA;Titular515;Nombre515;Solar;0.1824;6.02;NA;NA;3;233;227
Región de Coquimbo;NA;Titular516;Nombre516;Solar;0.7056;7;NA;NA;5;220;240
Región de Coquimbo;NA;Titular517;Nombre517;Solar;0.1824;6.02;NA;NA;3;224;238
Región de Coquimbo;NA;Titular518;Nombre518;Solar;0.432;10.47;NA;NA;3;247;224
Región de Coquimbo;NA;Titular519;Nombre519;Solar;0.24;17.64;NA;NA;5;224;221
Región de Coquimbo;NA;Titular520;Nombre520;Solar;0.12;4.24;NA;NA;5;230;247
Región de Coquimbo;NA;Titular521;Nombre521;Solar;0.24;8.77;NA;NA;2;250;240
Región de Coquimbo;NA;Titular522;Nombre522;Solar;0.288;9;NA;NA;2;223;225
Región de Coquimbo;NA;Titular523;Nombre523;Solar;0.2256;10.49;NA;NA;2;207;211
Región de Coquimbo;NA;Titular524;Nombre524;Solar;1.4712;212.01;NA;NA;2;219;243
Región de Coquimbo;NA;Titular525;Nombre525;Solar;0.084;3.8;NA;NA;3;238;250
Región de Coquimbo;NA;Titular526;Nombre526;Solar;0.432;10.47;NA;NA;4;240;244
Región de Coquimbo;NA;Titular527;Nombre527;Solar;0.216;10.5;NA;NA;2;246;228
Región de Coquimbo;NA;Titular528;Nombre528;Solar;0.288;9;NA;NA;4;246;250
Región de Coquimbo;NA;Titular529;Nombre529;Solar;0.24;4.5;NA;NA;4;245;245
Región de Coquimbo;NA;Titular530;Nombre530;Solar;1.5408;63.76;NA;NA;2;247;250
Región de Coquimbo;NA;Titular531;Nombre531;Solar;0.192;13.23;NA;NA;4;244;211
Región de Coquimbo;NA;Titular532;Nombre532;Solar;0.72;14.7;NA;NA;3;231;207
Región de Coquimbo;NA;Titular533;Nombre533;Solar;1.5408;74.659;NA;NA;4;245;213
Región de Coquimbo;NA;Titular534;Nombre534;Solar;1.5408;63.76;NA;NA;5;234;243
Región de Coquimbo;NA;Titular535;Nombre535;Solar;0.216;10.47;NA;NA;3;231;220
Región de Coquimbo;NA;Titular536;Nombre536;Solar;0.72;14.7;NA;NA;4;244;206
Región de Coquimbo;NA;Titular537;Nombre537;Solar;0.228;12.5;NA;NA;3;209;238
Región de Coquimbo;NA;Titular538;Nombre538;Solar;0.288;10.7;NA;NA;2;213;205
Región de Coquimbo;NA;Titular539;Nombre539;Solar;6;316.21;NA;NA;4;242;230
Región de Coquimbo;NA;Titular540;Nombre540;Solar;1.4712;212.01;NA;NA;2;227;214
Región de Coquimbo;NA;Titular541;Nombre541;Solar;0.144;6.24;NA;NA;2;202;207
Región de Coquimbo;NA;Titular542;Nombre542;Solar;1.584;29;NA;NA;3;230;217
Región de Coquimbo;NA;Titular543;Nombre543;Solar;0.288;9;NA;NA;5;201;226
Región de Coquimbo;NA;Titular544;Nombre544;Solar;0.192;12.5;NA;NA;4;229;207
Región de Coquimbo;NA;Titular545;Nombre545;Solar;0.24;13;NA;NA;4;240;239
Región de Coquimbo;NA;Titular546;Nombre546;Solar;0.36;10.85;NA;NA;3;202;239
Región de Coquimbo;NA;Titular547;Nombre547;Solar;0.288;12;NA;NA;5;207;246
Región de Coquimbo;NA;Titular548;Nombre548;Solar;0.264;9;NA;NA;3;248;230
Región de Coquimbo;NA;Titular549;Nombre549;Solar;0.228;12.5;NA;NA;3;209;226
Región de Coquimbo;NA;Titular550;Nombre550;Solar;4.44;153.014;NA;NA;5;236;238
Región de Coquimbo;NA;Titular551;Nombre551;Solar;0.288;9;NA;NA;2;223;208
Región de Coquimbo;NA;Titular552;Nombre552;Solar;0.7056;7;NA;NA;3;204;224
Región de Coquimbo;NA;Titular553;Nombre553;Solar;3.6;94.5;NA;NA;5;222;232
Región de Coquimbo;NA;Titular554;Nombre554;Solar;0.2448;10.9;NA;NA;5;232;211
Región de Coquimbo;NA;Titular555;Nombre555;Solar;0.72;14.7;NA;NA;2;208;223
Región de Coquimbo;NA;Titular556;Nombre556;Solar;0.264;9;NA;NA;3;226;250
Región de Coquimbo;NA;Titular557;Nombre557;Solar;0.036;0.47;NA;NA;5;202;226
Región de Coquimbo;NA;Titular558;Nombre558;Solar;1.4712;212.01;NA;NA;5;210;239
Región de Coquimbo;NA;Titular559;Nombre559;Solar;0.24;8.77;NA;NA;4;246;207
Región de Coquimbo;NA;Titular560;Nombre560;Solar;0.432;12.2;NA;NA;4;208;218
Región de Coquimbo;NA;Titular561;Nombre561;Solar;3.8808;97.67;NA;NA;3;250;250
Región de Coquimbo;NA;Titular562;Nombre562;Solar;0.288;13.24;NA;NA;4;229;217
Región de Coquimbo;NA;Titular563;Nombre563;Solar;0.288;10.7;NA;NA;5;215;213
Región de Coquimbo;NA;Titular564;Nombre564;Solar;0.288;9;NA;NA;4;222;206
Región de Coquimbo;NA;Titular565;Nombre565;Solar;0.288;9;NA;NA;4;221;203
Región de Coquimbo;NA;Titular566;Nombre566;Solar;0.192;12.5;NA;NA;5;208;233
Región de Coquimbo;NA;Titular567;Nombre567;Solar;0.228;12.5;NA;NA;5;212;228
Región de Coquimbo;NA;Titular568;Nombre568;Solar;0.288;9;NA;NA;3;201;250
Región de Coquimbo;NA;Titular569;Nombre569;Solar;0.2568;10.656;NA;NA;2;242;246
Región de Coquimbo;NA;Titular570;Nombre570;Solar;0.6408;6.2;NA;NA;2;203;227
Región de Coquimbo;NA;Titular571;Nombre571;Solar;0.192;12.5;NA;NA;4;210;218
Región de Coquimbo;NA;Titular572;Nombre572;Solar;0.0096;0.359;NA;NA;3;223;248
Región de Coquimbo;NA;Titular573;Nombre573;Solar;4.44;153.014;NA;NA;2;209;220
Región de Coquimbo;NA;Titular574;Nombre574;Solar;0.24;13;NA;NA;2;225;239
Región de Coquimbo;NA;Titular575;Nombre575;Solar;0.24;4.5;NA;NA;2;244;231
