Region;Comuna;Titular;Nombre;Tecnologia;Inversion_MUF;Capacidad_MW;Latitud;Longitud;Plazo;NumeroBanda
Región de Atacama;NA;Titular316;Nombre316;Solar;1.152;62.84;NA;NA;5;186
Región de Atacama;NA;Titular317;Nombre317;Solar;1.776;84.64;NA;NA;4;169
Región de Atacama;NA;Titular318;Nombre318;Solar;3.12;95;NA;NA;4;197
Región de Atacama;NA;Titular319;Nombre319;Solar;5.28;222.16;NA;NA;2;155
Región de Atacama;NA;Titular320;Nombre320;Solar;0.228;12.5;NA;NA;4;156
Región de Atacama;NA;Titular321;Nombre321;Solar;4.8;144;NA;NA;5;171
Región de Atacama;NA;Titular322;Nombre322;Solar;0.264;12.6;NA;NA;5;168
Región de Atacama;NA;Titular323;Nombre323;Solar;0.228;12.5;NA;NA;4;183
Región de Atacama;NA;Titular324;Nombre324;Solar;3.6;116;NA;NA;5;159
Región de Atacama;NA;Titular325;Nombre325;Solar;5.28;222.16;NA;NA;2;192
Región de Atacama;NA;Titular326;Nombre326;Solar;6;169.02;NA;NA;2;152
Región de Atacama;NA;Titular327;Nombre327;Solar;0.288;12.5;NA;NA;4;158
Región de Atacama;NA;Titular328;Nombre328;Solar;0.24;7.7;NA;NA;4;152
Región de Atacama;NA;Titular329;Nombre329;Solar;1.7424;30;NA;NA;3;172
Región de Atacama;NA;Titular330;Nombre330;Solar;1.9968;129;NA;NA;2;163
Región de Atacama;NA;Titular331;Nombre331;Solar;5.28;222.16;NA;NA;4;151
Región de Atacama;NA;Titular332;Nombre332;Solar;0.216;7.26;NA;NA;5;152
Región de Atacama;NA;Titular333;Nombre333;Solar;0.228;12.5;NA;NA;5;167
Región de Atacama;NA;Titular334;Nombre334;Solar;0.3024;12.6;NA;NA;5;199
Región de Atacama;NA;Titular335;Nombre335;Solar;5.76;235;NA;NA;3;164
Región de Atacama;NA;Titular336;Nombre336;Solar;0.228;12.5;NA;NA;5;193
Región de Atacama;NA;Titular337;Nombre337;Solar;6;169.02;NA;NA;4;199
Región de Atacama;NA;Titular338;Nombre338;Solar;0.2376;10.89;NA;NA;3;183
Región de Atacama;NA;Titular339;Nombre339;Solar;3.12;95;NA;NA;5;177
Región de Atacama;NA;Titular340;Nombre340;Solar;4.8;234.01;NA;NA;2;163
Región de Atacama;NA;Titular341;Nombre341;Solar;0.2376;10.89;NA;NA;4;195
Región de Atacama;NA;Titular342;Nombre342;Solar;2.16;79;NA;NA;3;161
Región de Atacama;NA;Titular343;Nombre343;Solar;0.24;10.66;NA;NA;5;190
Región de Atacama;NA;Titular344;Nombre344;Solar;5.28;250;NA;NA;2;177
Región de Atacama;NA;Titular345;Nombre345;Solar;5.28;222.16;NA;NA;3;178
Región de Atacama;NA;Titular346;Nombre346;Solar;0.2088;5.14;NA;NA;4;188
Región de Atacama;NA;Titular347;Nombre347;Solar;8.04;217.6;NA;NA;5;154
Región de Atacama;NA;Titular348;Nombre348;Solar;0.288;12.5;NA;NA;3;171
Región de Atacama;NA;Titular349;Nombre349;Solar;0.288;9;NA;NA;2;157
Región de Atacama;NA;Titular350;Nombre350;Solar;0.228;12.5;NA;NA;4;195
Región de Atacama;NA;Titular351;Nombre351;Solar;0.2568;10.66;NA;NA;5;187
Región de Atacama;NA;Titular352;Nombre352;Solar;0.216;7.26;NA;NA;4;199
Región de Atacama;NA;Titular353;Nombre353;Solar;0.288;9;NA;NA;5;173
Región de Atacama;NA;Titular354;Nombre354;Solar;0.2568;10.66;NA;NA;4;200
Región de Atacama;NA;Titular355;Nombre355;Solar;17.184;540;NA;NA;2;163
Región de Atacama;NA;Titular356;Nombre356;Solar;4.92;265.48;NA;NA;4;169
Región de Atacama;NA;Titular357;Nombre357;Solar;7.032;407;NA;NA;5;162
Región de Atacama;NA;Titular358;Nombre358;Solar;3.36;150.042;NA;NA;2;157
Región de Atacama;NA;Titular359;Nombre359;Solar;1.9968;129;NA;NA;5;180
Región de Atacama;NA;Titular360;Nombre360;Solar;1.152;62.84;NA;NA;4;177
Región de Atacama;NA;Titular361;Nombre361;Solar;0.24;10.46;NA;NA;5;190
Región de Atacama;NA;Titular362;Nombre362;Solar;0.216;7.26;NA;NA;4;188
Región de Atacama;NA;Titular363;Nombre363;Solar;0.288;9;NA;NA;2;178
Región de Atacama;NA;Titular364;Nombre364;Solar;0.228;11;NA;NA;4;151
Región de Atacama;NA;Titular365;Nombre365;Solar;0.264;10.89;NA;NA;3;182
Región de Atacama;NA;Titular366;Nombre366;Solar;0.288;9;NA;NA;3;156
Región de Atacama;NA;Titular367;Nombre367;Solar;2.064;128.8;NA;NA;3;196
Región de Atacama;NA;Titular368;Nombre368;Solar;0.288;12.6;NA;NA;2;180
Región de Atacama;NA;Titular369;Nombre369;Solar;0.264;10.89;NA;NA;4;151
Región de Atacama;NA;Titular370;Nombre370;Solar;0.288;12.5;NA;NA;2;161
Región de Atacama;NA;Titular371;Nombre371;Solar;3.48;192.72;NA;NA;5;178
Región de Atacama;NA;Titular372;Nombre372;Solar;0.288;12.5;NA;NA;5;198
Región de Atacama;NA;Titular373;Nombre373;Solar;0.24;10.66;NA;NA;5;179
Región de Atacama;NA;Titular374;Nombre374;Solar;0.288;9;NA;NA;5;181
Región de Atacama;NA;Titular375;Nombre375;Solar;0.264;10.89;NA;NA;3;194
Región de Atacama;NA;Titular376;Nombre376;Solar;0.216;10.87;NA;NA;3;193
Región de Atacama;NA;Titular377;Nombre377;Solar;1.3824;92.736;NA;NA;5;190
Región de Atacama;NA;Titular378;Nombre378;Solar;0.24;12.5;NA;NA;3;165
Región de Atacama;NA;Titular379;Nombre379;Solar;0.324;9.58;NA;NA;3;154
Región de Atacama;NA;Titular380;Nombre380;Solar;1.152;62.84;NA;NA;4;152
Región de Atacama;NA;Titular381;Nombre381;Solar;5.28;222.16;NA;NA;3;173
Región de Atacama;NA;Titular382;Nombre382;Solar;7.2;293.18;NA;NA;4;171
Región de Atacama;NA;Titular383;Nombre383;Solar;11.04;540.09;NA;NA;3;174
Región de Atacama;NA;Titular384;Nombre384;Solar;0.288;12.6;NA;NA;5;174
Región de Atacama;NA;Titular385;Nombre385;Solar;0.324;9;NA;NA;5;191
Región de Atacama;NA;Titular386;Nombre386;Solar;0.288;9;NA;NA;2;155
Región de Atacama;NA;Titular387;Nombre387;Solar;0.288;9;NA;NA;5;200
Región de Atacama;NA;Titular388;Nombre388;Solar;11.04;540.09;NA;NA;2;170
Región de Atacama;NA;Titular389;Nombre389;Solar;0.24;10.66;NA;NA;4;196
Región de Atacama;NA;Titular390;Nombre390;Solar;0.3024;12.6;NA;NA;3;152
Región de Atacama;NA;Titular391;Nombre391;Solar;0.264;10.89;NA;NA;5;159
Región de Atacama;NA;Titular392;Nombre392;Solar;0.264;12.5;NA;NA;4;156
Región de Atacama;NA;Titular393;Nombre393;Solar;0.2376;10.89;NA;NA;4;177
Región de Atacama;NA;Titular394;Nombre394;Solar;3.48;192.72;NA;NA;5;171
Región de Atacama;NA;Titular395;Nombre395;Solar;0.288;9;NA;NA;5;200
Región de Atacama;NA;Titular396;Nombre396;Solar;0.288;11.84;NA;NA;4;172
Región de Atacama;NA;Titular397;Nombre397;Solar;2.16;68;NA;NA;3;159
Región de Atacama;NA;Titular398;Nombre398;Solar;0.24;7.7;NA;NA;5;196
Región de Atacama;NA;Titular399;Nombre399;Solar;0.2088;5.14;NA;NA;5;183
Región de Atacama;NA;Titular400;Nombre400;Solar;4.8;144;NA;NA;5;185
Región de Atacama;NA;Titular401;Nombre401;Solar;5.76;235;NA;NA;5;196
Región de Atacama;NA;Titular402;Nombre402;Solar;3.12;100;NA;NA;2;182
Región de Atacama;NA;Titular403;Nombre403;Solar;5.76;235;NA;NA;4;158
Región de Atacama;NA;Titular404;Nombre404;Solar;0.2088;5.14;NA;NA;5;194
Región de Atacama;NA;Titular405;Nombre405;Solar;9;212;NA;NA;2;178
Región de Atacama;NA;Titular406;Nombre406;Solar;3.12;100;NA;NA;5;180
Región de Atacama;NA;Titular407;Nombre407;Solar;0.264;12.5;NA;NA;4;172
Región de Atacama;NA;Titular408;Nombre408;Solar;3.6;105;NA;NA;3;167
Región de Atacama;NA;Titular409;Nombre409;Solar;4.08;229;NA;NA;2;159
Región de Atacama;NA;Titular410;Nombre410;Solar;4.08;229;NA;NA;4;151
Región de Atacama;NA;Titular411;Nombre411;Solar;3.36;150.042;NA;NA;3;197
Región de Atacama;NA;Titular412;Nombre412;Solar;8.04;217.6;NA;NA;4;169
Región de Atacama;NA;Titular413;Nombre413;Solar;0.24;10.46;NA;NA;3;175
Región de Atacama;NA;Titular414;Nombre414;Solar;0.264;12.6;NA;NA;2;177
Región de Atacama;NA;Titular415;Nombre415;Solar;2.16;79;NA;NA;3;182
Región de Atacama;NA;Titular416;Nombre416;Solar;0.216;7.45;NA;NA;3;193
Región de Atacama;NA;Titular417;Nombre417;Solar;2.16;68;NA;NA;2;191
Región de Atacama;NA;Titular418;Nombre418;Solar;9;212;NA;NA;3;199
Región de Atacama;NA;Titular419;Nombre419;Solar;5.76;235;NA;NA;4;171
Región de Atacama;NA;Titular420;Nombre420;Solar;0.288;10.92;NA;NA;3;190
Región de Atacama;NA;Titular421;Nombre421;Solar;0.264;12.5;NA;NA;4;154
Región de Atacama;NA;Titular422;Nombre422;Solar;3.6;105;NA;NA;2;160
Región de Atacama;NA;Titular423;Nombre423;Solar;0.2424;11.5;NA;NA;5;191
Región de Atacama;NA;Titular424;Nombre424;Solar;0.24;12.5;NA;NA;5;194
Región de Atacama;NA;Titular425;Nombre425;Solar;0.288;12.5;NA;NA;3;153
Región de Atacama;NA;Titular426;Nombre426;Solar;5.28;222.16;NA;NA;5;191
Región de Atacama;NA;Titular427;Nombre427;Solar;4.08;229;NA;NA;5;192
Región de Atacama;NA;Titular428;Nombre428;Solar;0.216;10.87;NA;NA;3;167
Región de Atacama;NA;Titular429;Nombre429;Solar;0.24;10.66;NA;NA;2;168
Región de Atacama;NA;Titular430;Nombre430;Solar;0.216;10.87;NA;NA;2;167
Región de Atacama;NA;Titular431;Nombre431;Solar;8.928;458;NA;NA;2;165
Región de Atacama;NA;Titular432;Nombre432;Solar;0.264;12.6;NA;NA;2;188
Región de Atacama;NA;Titular433;Nombre433;Solar;3.48;192.72;NA;NA;4;164
Región de Atacama;NA;Titular434;Nombre434;Solar;3.48;192.72;NA;NA;2;157
Región de Atacama;NA;Titular435;Nombre435;Solar;0.216;10.87;NA;NA;5;164
Región de Atacama;NA;Titular436;Nombre436;Solar;0.216;7.45;NA;NA;3;156
Región de Atacama;NA;Titular437;Nombre437;Solar;1.776;84.64;NA;NA;5;155
Región de Atacama;NA;Titular438;Nombre438;Solar;0.264;12.5;NA;NA;3;165
Región de Atacama;NA;Titular439;Nombre439;Solar;0.264;12.5;NA;NA;5;196
Región de Atacama;NA;Titular440;Nombre440;Solar;3.48;192.72;NA;NA;5;183
Región de Atacama;NA;Titular441;Nombre441;Solar;0.228;12.5;NA;NA;5;175
Región de Atacama;NA;Titular442;Nombre442;Solar;0.24;10.46;NA;NA;3;174
Región de Atacama;NA;Titular443;Nombre443;Solar;0.324;9.58;NA;NA;5;197
Región de Atacama;NA;Titular444;Nombre444;Solar;1.152;62.84;NA;NA;2;155
Región de Atacama;NA;Titular445;Nombre445;Solar;0.3024;12.6;NA;NA;2;177
Región de Atacama;NA;Titular446;Nombre446;Solar;5.76;235;NA;NA;4;184
Región de Atacama;NA;Titular447;Nombre447;Solar;5.28;324.87;NA;NA;4;157
Región de Atacama;NA;Titular448;Nombre448;Solar;6;169.02;NA;NA;2;188
Región de Atacama;NA;Titular449;Nombre449;Solar;1.7424;30;NA;NA;3;169
Región de Atacama;NA;Titular450;Nombre450;Solar;0.2088;5.14;NA;NA;4;174
Región de Atacama;NA;Titular451;Nombre451;Solar;1.4472;15.9;NA;NA;4;192
Región de Atacama;NA;Titular452;Nombre452;Solar;7.2;293.18;NA;NA;3;161
Región de Atacama;NA;Titular453;Nombre453;Solar;0.288;12.5;NA;NA;2;170
Región de Atacama;NA;Titular454;Nombre454;Solar;1.08;34;NA;NA;2;187
Región de Atacama;NA;Titular455;Nombre455;Solar;1.56;46.33;NA;NA;4;186
Región de Atacama;NA;Titular456;Nombre456;Solar;2.16;68;NA;NA;5;188
Región de Atacama;NA;Titular457;Nombre457;Solar;0.288;9;NA;NA;4;155
Región de Atacama;NA;Titular458;Nombre458;Solar;0.288;9;NA;NA;5;184
Región de Atacama;NA;Titular459;Nombre459;Solar;0.216;7.26;NA;NA;2;176
Región de Atacama;NA;Titular460;Nombre460;Solar;0.3024;12.6;NA;NA;4;183
Región de Atacama;NA;Titular461;Nombre461;Solar;1.152;62.84;NA;NA;2;177
Región de Atacama;NA;Titular462;Nombre462;Solar;5.28;222.16;NA;NA;4;173
Región de Atacama;NA;Titular463;Nombre463;Solar;0.324;9.58;NA;NA;2;152
Región de Atacama;NA;Titular464;Nombre464;Solar;5.28;250;NA;NA;2;186
Región de Atacama;NA;Titular465;Nombre465;Solar;0.3024;12.6;NA;NA;4;157
Región de Atacama;NA;Titular466;Nombre466;Solar;0.24;13.44;NA;NA;4;197
Región de Atacama;NA;Titular467;Nombre467;Solar;0.288;9;NA;NA;3;176
Región de Atacama;NA;Titular468;Nombre468;Solar;0.2376;10.89;NA;NA;3;170
Región de Atacama;NA;Titular469;Nombre469;Solar;0.288;12.5;NA;NA;4;152
Región de Atacama;NA;Titular470;Nombre470;Solar;0.228;11;NA;NA;4;189
Región de Atacama;NA;Titular471;Nombre471;Solar;3.12;100;NA;NA;3;180
Región de Atacama;NA;Titular472;Nombre472;Solar;5.28;324.87;NA;NA;4;179
Región de Atacama;NA;Titular473;Nombre473;Solar;1.9968;129;NA;NA;2;188
Región de Atacama;NA;Titular474;Nombre474;Solar;0.288;12.5;NA;NA;5;183
Región de Atacama;NA;Titular475;Nombre475;Solar;2.16;79;NA;NA;4;184
Región de Atacama;NA;Titular476;Nombre476;Solar;0.216;10.87;NA;NA;3;153
Región de Atacama;NA;Titular477;Nombre477;Solar;3.12;95;NA;NA;5;176
Región de Atacama;NA;Titular478;Nombre478;Solar;14.88;308.7;NA;NA;3;186
Región de Atacama;NA;Titular479;Nombre479;Solar;0.264;12.5;NA;NA;4;156
Región de Atacama;NA;Titular480;Nombre480;Solar;0.216;7.45;NA;NA;2;172
Región de Atacama;NA;Titular481;Nombre481;Solar;5.28;324.87;NA;NA;4;159
Región de Coquimbo;NA;Titular482;Nombre482;Eólica;3.6;79.2;NA;NA;9;227
Región de Coquimbo;NA;Titular483;Nombre483;Eólica;3.6;79.2;NA;NA;8;239
Región de Coquimbo;NA;Titular484;Nombre484;Eólica;2.8608;79.5;NA;NA;14;236
Región de Coquimbo;NA;Titular485;Nombre485;Eólica;2.8608;79.5;NA;NA;13;211
Región de Coquimbo;NA;Titular486;Nombre486;Eólica;3.6;79.2;NA;NA;11;214
Región de Coquimbo;NA;Titular487;Nombre487;Eólica;2.8608;79.5;NA;NA;15;244
Región de Coquimbo;NA;Titular488;Nombre488;Eólica;2.8608;79.5;NA;NA;12;208
Región de Coquimbo;NA;Titular489;Nombre489;Eólica;6.9624;92.4;NA;NA;16;228
Región de Coquimbo;NA;Titular490;Nombre490;Eólica;3.6;79.2;NA;NA;9;244
Región de Coquimbo;NA;Titular491;Nombre491;Eólica;2.8608;79.5;NA;NA;8;249
Región de Coquimbo;NA;Titular492;Nombre492;Eólica;2.8608;79.5;NA;NA;16;213
Región de Coquimbo;NA;Titular493;Nombre493;Eólica;2.8608;79.5;NA;NA;14;243
Región de Coquimbo;NA;Titular494;Nombre494;Eólica;2.8608;79.5;NA;NA;15;210
Región de Coquimbo;NA;Titular495;Nombre495;Eólica;2.8608;79.5;NA;NA;16;213
Región de Coquimbo;NA;Titular496;Nombre496;Eólica;2.8608;79.5;NA;NA;16;234
Región de Coquimbo;NA;Titular497;Nombre497;Eólica;2.8608;79.5;NA;NA;10;249
Región de Coquimbo;NA;Titular498;Nombre498;Eólica;2.8608;79.5;NA;NA;9;219
Región de Coquimbo;NA;Titular499;Nombre499;Eólica-Solar;8.16;199.1;NA;NA;14;229
Región de Coquimbo;NA;Titular500;Nombre500;Eólica-Solar;8.16;199.1;NA;NA;15;226
Región de Coquimbo;NA;Titular501;Nombre501;Solar;0.192;12.5;NA;NA;5;245
Región de Coquimbo;NA;Titular502;Nombre502;Solar;1.4712;212.01;NA;NA;2;244
Región de Coquimbo;NA;Titular503;Nombre503;Solar;0.264;9;NA;NA;4;233
Región de Coquimbo;NA;Titular504;Nombre504;Solar;1.5408;74.659;NA;NA;4;231
Región de Coquimbo;NA;Titular505;Nombre505;Solar;0.72;14.7;NA;NA;2;231
Región de Coquimbo;NA;Titular506;Nombre506;Solar;0.1824;6.02;NA;NA;5;219
Región de Coquimbo;NA;Titular507;Nombre507;Solar;0.216;10.5;NA;NA;2;233
Región de Coquimbo;NA;Titular508;Nombre508;Solar;0.6408;6.2;NA;NA;3;232
Región de Coquimbo;NA;Titular509;Nombre509;Solar;0.288;9;NA;NA;5;204
Región de Coquimbo;NA;Titular510;Nombre510;Solar;0.288;12.5;NA;NA;2;245
Región de Coquimbo;NA;Titular511;Nombre511;Solar;0.288;10.7;NA;NA;2;211
Región de Coquimbo;NA;Titular512;Nombre512;Solar;3.6;94.5;NA;NA;4;220
Región de Coquimbo;NA;Titular513;Nombre513;Solar;0.6408;6.2;NA;NA;3;220
Región de Coquimbo;NA;Titular514;Nombre514;Solar;0.0096;0.359;NA;NA;5;219
Región de Coquimbo;NA;Titular515;Nombre515;Solar;0.24;13;NA;NA;3;249
Región de Coquimbo;NA;Titular516;Nombre516;Solar;0.288;9;NA;NA;5;239
Región de Coquimbo;NA;Titular517;Nombre517;Solar;3.8808;97.67;NA;NA;3;248
Región de Coquimbo;NA;Titular518;Nombre518;Solar;0.24;6;NA;NA;2;248
Región de Coquimbo;NA;Titular519;Nombre519;Solar;0.2088;10.66;NA;NA;2;209
Región de Coquimbo;NA;Titular520;Nombre520;Solar;0.264;9;NA;NA;5;208
Región de Coquimbo;NA;Titular521;Nombre521;Solar;3.312;172.68;NA;NA;4;223
Región de Coquimbo;NA;Titular522;Nombre522;Solar;0.192;12.5;NA;NA;4;246
Región de Coquimbo;NA;Titular523;Nombre523;Solar;3.6;94.5;NA;NA;2;228
Región de Coquimbo;NA;Titular524;Nombre524;Solar;0.288;9;NA;NA;5;211
Región de Coquimbo;NA;Titular525;Nombre525;Solar;0.288;9;NA;NA;3;247
Región de Coquimbo;NA;Titular526;Nombre526;Solar;7.128;394;NA;NA;4;206
Región de Coquimbo;NA;Titular527;Nombre527;Solar;5.28;279.9;NA;NA;3;222
Región de Coquimbo;NA;Titular528;Nombre528;Solar;0.144;6.24;NA;NA;3;216
Región de Coquimbo;NA;Titular529;Nombre529;Solar;0.264;9;NA;NA;4;231
Región de Coquimbo;NA;Titular530;Nombre530;Solar;0.288;9;NA;NA;3;214
Región de Coquimbo;NA;Titular531;Nombre531;Solar;0.288;9;NA;NA;3;242
Región de Coquimbo;NA;Titular532;Nombre532;Solar;0.2016;10.66;NA;NA;3;242
Región de Coquimbo;NA;Titular533;Nombre533;Solar;0.288;9;NA;NA;5;237
Región de Coquimbo;NA;Titular534;Nombre534;Solar;0.2568;10.656;NA;NA;2;241
Región de Coquimbo;NA;Titular535;Nombre535;Solar;0.288;12.5;NA;NA;3;240
Región de Coquimbo;NA;Titular536;Nombre536;Solar;0.288;9;NA;NA;3;205
Región de Coquimbo;NA;Titular537;Nombre537;Solar;5.28;279.9;NA;NA;4;226
Región de Coquimbo;NA;Titular538;Nombre538;Solar;0.228;12.5;NA;NA;2;247
Región de Coquimbo;NA;Titular539;Nombre539;Solar;0.288;9;NA;NA;3;249
Región de Coquimbo;NA;Titular540;Nombre540;Solar;3.312;172.68;NA;NA;2;208
Región de Coquimbo;NA;Titular541;Nombre541;Solar;0.216;10.47;NA;NA;5;244
Región de Coquimbo;NA;Titular542;Nombre542;Solar;4.44;153.014;NA;NA;3;203
Región de Coquimbo;NA;Titular543;Nombre543;Solar;4.44;153.014;NA;NA;3;242
Región de Coquimbo;NA;Titular544;Nombre544;Solar;0.2016;10.66;NA;NA;5;231
Región de Coquimbo;NA;Titular545;Nombre545;Solar;0.288;12;NA;NA;5;236
Región de Coquimbo;NA;Titular546;Nombre546;Solar;0.144;6.24;NA;NA;3;223
Región de Coquimbo;NA;Titular547;Nombre547;Solar;0.288;9;NA;NA;2;238
Región de Coquimbo;NA;Titular548;Nombre548;Solar;0.2448;10.9;NA;NA;4;249
Región de Coquimbo;NA;Titular549;Nombre549;Solar;0.432;12.2;NA;NA;2;208
Región de Coquimbo;NA;Titular550;Nombre550;Solar;0.216;10.5;NA;NA;5;206
Región de Coquimbo;NA;Titular551;Nombre551;Solar;0.288;13.24;NA;NA;5;207
Región de Coquimbo;NA;Titular552;Nombre552;Solar;0.288;13.24;NA;NA;2;213
Región de Coquimbo;NA;Titular553;Nombre553;Solar;0.288;12.5;NA;NA;4;212
Región de Coquimbo;NA;Titular554;Nombre554;Solar;0.336;11.1;NA;NA;3;235
Región de Coquimbo;NA;Titular555;Nombre555;Solar;0.12;4.24;NA;NA;3;229
Región de Coquimbo;NA;Titular556;Nombre556;Solar;0.528;12.22;NA;NA;4;228
Región de Coquimbo;NA;Titular557;Nombre557;Solar;0.192;12.5;NA;NA;3;217
Región de Coquimbo;NA;Titular558;Nombre558;Solar;0.0096;0.359;NA;NA;2;228
Región de Coquimbo;NA;Titular559;Nombre559;Solar;0.432;12.2;NA;NA;2;215
Región de Coquimbo;NA;Titular560;Nombre560;Solar;0.192;8;NA;NA;4;205
Región de Coquimbo;NA;Titular561;Nombre561;Solar;0.24;13;NA;NA;4;248
Región de Coquimbo;NA;Titular562;Nombre562;Solar;0.2568;10.656;NA;NA;3;203
Región de Coquimbo;NA;Titular563;Nombre563;Solar;0.264;9;NA;NA;2;202
Región de Coquimbo;NA;Titular564;Nombre564;Solar;0.216;10.466;NA;NA;2;204
Región de Coquimbo;NA;Titular565;Nombre565;Solar;0.288;13.24;NA;NA;3;204
Región de Coquimbo;NA;Titular566;Nombre566;Solar;0.288;12.5;NA;NA;5;218
Región de Coquimbo;NA;Titular567;Nombre567;Solar;0.192;13.23;NA;NA;4;234
Región de Coquimbo;NA;Titular568;Nombre568;Solar;0.2448;10.9;NA;NA;4;245
Región de Coquimbo;NA;Titular569;Nombre569;Solar;0.432;12.2;NA;NA;3;244
Región de Coquimbo;NA;Titular570;Nombre570;Solar;0.36;10.85;NA;NA;5;242
Región de Coquimbo;NA;Titular571;Nombre571;Solar;0.288;12;NA;NA;2;250
Región de Coquimbo;NA;Titular572;Nombre572;Solar;0.24;13;NA;NA;3;206
Región de Coquimbo;NA;Titular573;Nombre573;Solar;0.72;14.7;NA;NA;4;217
Región de Coquimbo;NA;Titular574;Nombre574;Solar;0.24;4.5;NA;NA;3;236
Región de Coquimbo;NA;Titular575;Nombre575;Solar;0.264;9;NA;NA;4;203
Región de Coquimbo;NA;Titular576;Nombre576;Solar;0.7056;7;NA;NA;3;236
Región de Coquimbo;NA;Titular577;Nombre577;Solar;0.216;11.25;NA;NA;3;224
Región de Coquimbo;NA;Titular578;Nombre578;Solar;0.24;13;NA;NA;5;221
Región de Coquimbo;NA;Titular579;Nombre579;Solar;0.288;11.78;NA;NA;5;221
Región de Coquimbo;NA;Titular580;Nombre580;Solar;0.7056;7;NA;NA;3;235
Región de Coquimbo;NA;Titular581;Nombre581;Solar;0.288;9;NA;NA;4;229
Región de Coquimbo;NA;Titular582;Nombre582;Solar;0.528;12.22;NA;NA;2;231
Región de Coquimbo;NA;Titular583;Nombre583;Solar;0.192;12.5;NA;NA;2;222
Región de Coquimbo;NA;Titular584;Nombre584;Solar;0.528;12.22;NA;NA;5;214
Región de Coquimbo;NA;Titular585;Nombre585;Solar;0.216;10.466;NA;NA;4;209
Región de Coquimbo;NA;Titular586;Nombre586;Solar;0.264;9;NA;NA;5;240
Región de Coquimbo;NA;Titular587;Nombre587;Solar;1.4712;212.01;NA;NA;3;249
Región de Coquimbo;NA;Titular588;Nombre588;Solar;0.288;9;NA;NA;4;239
Región de Coquimbo;NA;Titular589;Nombre589;Solar;0.192;13.23;NA;NA;3;240
Región de Coquimbo;NA;Titular590;Nombre590;Solar;1.5408;74.659;NA;NA;2;249
Región de Coquimbo;NA;Titular591;Nombre591;Solar;0.216;11.25;NA;NA;2;202
Región de Coquimbo;NA;Titular592;Nombre592;Solar;0.288;9;NA;NA;2;234
Región de Coquimbo;NA;Titular593;Nombre593;Solar;0.12;4.24;NA;NA;2;239
Región de Coquimbo;NA;Titular594;Nombre594;Solar;0.24;6;NA;NA;5;209
Región de Coquimbo;NA;Titular595;Nombre595;Solar;0.288;9;NA;NA;2;206
Región de Coquimbo;NA;Titular596;Nombre596;Solar;7.128;394;NA;NA;3;234
Región de Coquimbo;NA;Titular597;Nombre597;Solar;2.28;132;NA;NA;3;234
Región de Coquimbo;NA;Titular598;Nombre598;Solar;0.432;10.47;NA;NA;4;243
Región de Coquimbo;NA;Titular599;Nombre599;Solar;0.2064;7.53;NA;NA;4;226
Región de Coquimbo;NA;Titular600;Nombre600;Solar;3.312;172.68;NA;NA;3;241
Región de Coquimbo;NA;Titular601;Nombre601;Solar;0.288;9;NA;NA;4;245
Región de Coquimbo;NA;Titular602;Nombre602;Solar;0.2256;10.49;NA;NA;4;232
Región de Coquimbo;NA;Titular603;Nombre603;Solar;0.288;9;NA;NA;2;208
Región de Coquimbo;NA;Titular604;Nombre604;Solar;0.36;10.85;NA;NA;5;248
Región de Coquimbo;NA;Titular605;Nombre605;Solar;0.288;11.78;NA;NA;4;203
Región de Coquimbo;NA;Titular606;Nombre606;Solar;0.288;12.5;NA;NA;4;244
Región de Coquimbo;NA;Titular607;Nombre607;Solar;0.288;12;NA;NA;3;213
Región de Coquimbo;NA;Titular608;Nombre608;Solar;0.192;12.5;NA;NA;3;241
Región de Coquimbo;NA;Titular609;Nombre609;Solar;5.28;279.9;NA;NA;3;229
Región de Coquimbo;NA;Titular610;Nombre610;Solar;0.228;12.5;NA;NA;2;205
Región de Coquimbo;NA;Titular611;Nombre611;Solar;3.6;94.5;NA;NA;5;219
Región de Coquimbo;NA;Titular612;Nombre612;Solar;0.288;12;NA;NA;3;211
Región de Coquimbo;NA;Titular613;Nombre613;Solar;0.288;13.24;NA;NA;2;235
Región de Coquimbo;NA;Titular614;Nombre614;Solar;0.7056;7;NA;NA;5;225
Región de Coquimbo;NA;Titular615;Nombre615;Solar;0.288;9;NA;NA;4;248
Región de Coquimbo;NA;Titular616;Nombre616;Solar;0.288;13.24;NA;NA;2;241
Región de Coquimbo;NA;Titular617;Nombre617;Solar;0.24;8.77;NA;NA;2;206
Región de Coquimbo;NA;Titular618;Nombre618;Solar;0.288;9;NA;NA;3;215
Región de Coquimbo;NA;Titular619;Nombre619;Solar;1.5408;74.659;NA;NA;2;242
Región de Coquimbo;NA;Titular620;Nombre620;Solar;0.24;13;NA;NA;5;212
